#year,month,day,hour,lineID,stationID,statusN,statusS
2014,9,2,14, 4, 17,1,2
2014,9,2,14, 4, 17,1,2
2014,9,2,14, 4, 17,1,2
2014,9,2,14, 4, 17,0,2
2014,9,2,15, 4, 17,0,2
2014,9,2,15, 4, 17,0,2
2014,9,2,15, 4, 17,0,2
2014,9,2,15, 4, 17,0,2
2014,9,2,16, 4, 17,0,2
2014,9,2,16, 4, 17,0,2
2014,9,2,16, 4, 17,0,2
2014,9,2,16, 4, 17,0,2
2014,9,2,17, 4, 17,0,2
2014,9,2,17, 4, 17,0,2
2014,9,2,17, 4, 17,0,2
2014,9,2,17, 4, 17,0,2
2014,9,2,18, 4, 17,0,2
2014,9,2,18, 4, 17,0,2
2014,9,2,18, 4, 17,0,2
2014,9,2,18, 4, 17,0,2
2014,9,2,19, 4, 17,0,2
2014,9,2,19, 4, 17,0,2
2014,9,2,19, 4, 17,0,2
2014,9,2,19, 4, 17,0,2
2014,9,2,20, 4, 17,0,2
2014,9,2,20, 4, 17,0,2
2014,9,2,20, 4, 17,0,2
2014,9,2,20, 4, 17,0,2
2014,9,2,21, 4, 17,0,2
2014,9,2,21, 4, 17,0,2
2014,9,2,21, 4, 17,0,2
2014,9,2,21, 4, 17,0,2
2014,9,2,22, 4, 17,0,2
2014,9,2,22, 4, 17,0,2
2014,9,2,22, 4, 17,0,2
2014,9,2,22, 4, 17,0,2
2014,9,2,23, 4, 17,0,2
2014,9,2,23, 4, 17,0,2
2014,9,2,23, 4, 17,0,2
2014,9,2,23, 4, 17,0,2
2014,9,9,0, 4, 17,0,1
2014,9,9,0, 4, 17,0,1
2014,9,9,0, 4, 17,0,1
2014,9,9,0, 4, 17,0,1
2014,9,9,1, 4, 17,0,1
2014,9,9,1, 4, 17,0,1
2014,9,9,1, 4, 17,0,1
2014,9,9,1, 4, 17,0,1
2014,9,9,2, 4, 17,0,1
2014,9,9,2, 4, 17,0,1
2014,9,9,2, 4, 17,0,1
2014,9,9,2, 4, 17,0,1
2014,9,9,3, 4, 17,0,1
2014,9,9,3, 4, 17,0,1
2014,9,9,3, 4, 17,0,1
2014,9,9,3, 4, 17,0,1
2014,9,9,4, 4, 17,0,1
2014,9,9,4, 4, 17,0,1
2014,9,9,4, 4, 17,0,1
2014,9,9,4, 4, 17,0,1
2014,9,9,5, 4, 17,0,0
2014,9,9,5, 4, 17,0,0
2014,9,9,5, 4, 17,0,0
2014,9,9,5, 4, 17,0,0
2014,9,9,6, 4, 17,0,0
2014,9,9,6, 4, 17,0,0
2014,9,9,6, 4, 17,0,0
2014,9,9,6, 4, 17,0,0
2014,9,9,7, 4, 17,0,0
2014,9,9,7, 4, 17,0,0
2014,9,9,7, 4, 17,0,0
2014,9,9,7, 4, 17,1,2
2014,9,9,8, 4, 17,1,2
2014,9,9,8, 4, 17,2,2
2014,9,9,8, 4, 17,2,2
2014,9,9,8, 4, 17,2,2
2014,9,9,9, 4, 17,2,2
2014,9,9,9, 4, 17,2,2
2014,9,9,9, 4, 17,2,2
2014,9,9,9, 4, 17,2,2
2014,9,9,10, 4, 17,2,2
2014,9,9,10, 4, 17,2,2
2014,9,9,10, 4, 17,2,2
2014,9,9,10, 4, 17,0,1
2014,9,9,11, 4, 17,0,1
2014,9,9,11, 4, 17,1,1
2014,9,9,11, 4, 17,1,1
2014,9,9,11, 4, 17,1,1
2014,9,9,12, 4, 17,1,1
2014,9,9,12, 4, 17,1,1
2014,9,9,12, 4, 17,1,1
2014,9,9,12, 4, 17,1,1
2014,9,9,13, 4, 17,1,1
2014,9,9,13, 4, 17,1,1
2014,9,9,13, 4, 17,1,1
2014,9,9,13, 4, 17,1,1
2014,9,9,14, 4, 17,1,1
2014,9,9,14, 4, 17,1,1
2014,9,9,14, 4, 17,1,1
2014,9,9,14, 4, 17,1,1
2014,9,9,15, 4, 17,1,1
2014,9,9,15, 4, 17,1,1
2014,9,9,15, 4, 17,-1,-1
2014,9,9,15, 4, 17,1,1
2014,9,9,16, 4, 17,1,1
2014,9,9,16, 4, 17,1,1
2014,9,9,16, 4, 17,1,1
2014,9,9,16, 4, 17,1,1
2014,9,9,17, 4, 17,1,1
2014,9,9,17, 4, 17,0,1
2014,9,9,17, 4, 17,0,1
2014,9,9,17, 4, 17,0,1
2014,9,9,18, 4, 17,0,1
2014,9,9,18, 4, 17,0,1
